Transaction_ID,Customer_ID,Customer_Type,Policy_ID,Policy_Name,Product_Family,Transaction_Date,Month,Year,Quarter,Sales_Channel,Agency_ID,Bank_ID,Transaction_Type,Transaction_Detail,Payment_Cost
211,151,CLP,6,CAPITALE DIFFERITO,SAVING,1/29/2016,1,2016,Q1,Bank,,1,New,True New Customer,13231.98411
212,152,Retail,4,GUARDIAN PA,PROTECTION,1/15/2016,1,2016,Q1,Agency,3,,New,True New Customer,434.5176068
213,153,Retail,16,IO DECIDO DIFFERITA,PREVENTION,1/26/2016,1,2016,Q1,Agency,2,,New,True New Customer,389.5058885
214,153,Retail,8,EKONOMIA,SAVING,1/2/2016,1,2016,Q1,Agency,1,,New,True New Customer,257.0772094
215,153,Retail,3,FUTURO PROTETTO,PROTECTION,1/2/2016,1,2016,Q1,Agency,1,,New,True New Customer,492.6602623
216,154,Retail,15,MEGA TURISTA,INVESTMENT,1/12/2016,1,2016,Q1,Agency,4,,New,True New Customer,829.0145381
217,155,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,1/28/2016,1,2016,Q1,Agency,2,,New,True New Customer,511.8178148
218,156,CLP,16,IO DECIDO DIFFERITA,PREVENTION,1/21/2016,1,2016,Q1,Bank,,1,New,True New Customer,15136.22617
219,157,Retail,3,FUTURO PROTETTO,PROTECTION,1/6/2016,1,2016,Q1,Agency,3,,New,True New Customer,494.0882085
220,158,Retail,5,ZURICH PROTECTA,PROTECTION,1/7/2016,1,2016,Q1,Agency,1,,New,True New Customer,592.2995151
221,159,CLP,8,EKONOMIA,SAVING,1/18/2016,1,2016,Q1,Bank,,10,New,True New Customer,13486.80551
222,160,Retail,8,EKONOMIA,SAVING,1/21/2016,1,2016,Q1,Agency,4,,New,True New Customer,267.1735368
223,161,Retail,19,RENDITE,PREVENTION,1/6/2016,1,2016,Q1,Agency,2,,New,Resumed Customer,461.4948147
224,162,Retail,3,FUTURO PROTETTO,PROTECTION,1/27/2016,1,2016,Q1,Agency,6,,New,True New Customer,530.0349871
225,163,Retail,8,EKONOMIA,SAVING,1/9/2016,1,2016,Q1,Agency,1,,New,True New Customer,336.0470699
226,163,Retail,18,PREVIR,PREVENTION,1/6/2016,1,2016,Q1,Agency,1,,New,True New Customer,321.8059915
227,164,Retail,16,IO DECIDO DIFFERITA,PREVENTION,1/4/2016,1,2016,Q1,Agency,1,,New,True New Customer,371.2061848
228,165,Retail,3,FUTURO PROTETTO,PROTECTION,1/10/2016,1,2016,Q1,Agency,3,,New,False New Customer,453.6772538
229,165,Retail,13,EAZY INVEST,INVESTMENT,1/2/2016,1,2016,Q1,Agency,4,,New,True New Customer,815.818111
230,166,Retail,8,EKONOMIA,SAVING,1/24/2016,1,2016,Q1,Agency,1,,New,False New Customer,255.2478784
231,167,Retail,8,EKONOMIA,SAVING,1/21/2016,1,2016,Q1,Agency,2,,New,Resumed Customer,350.8538634
232,168,Retail,8,EKONOMIA,SAVING,1/10/2016,1,2016,Q1,Agency,2,,New,True New Customer,342.3469695
233,168,Retail,3,FUTURO PROTETTO,PROTECTION,1/7/2016,1,2016,Q1,Agency,3,,New,True New Customer,572.8564443
234,169,Retail,3,FUTURO PROTETTO,PROTECTION,1/9/2016,1,2016,Q1,Agency,3,,New,True New Customer,406.509585
235,169,Retail,8,EKONOMIA,SAVING,1/29/2016,1,2016,Q1,Agency,4,,New,True New Customer,308.4426417
236,170,Retail,3,FUTURO PROTETTO,PROTECTION,1/13/2016,1,2016,Q1,Agency,4,,New,Resumed Customer,414.9055238
237,170,Retail,12,DOPPIO VALORE,INVESTMENT,1/16/2016,1,2016,Q1,Agency,1,,New,True New Customer,714.0014474
238,170,Retail,6,CAPITALE DIFFERITO,SAVING,1/22/2016,1,2016,Q1,Agency,2,,New,True New Customer,262.9231043
239,170,Retail,19,RENDITE,PREVENTION,1/15/2016,1,2016,Q1,Agency,4,,New,True New Customer,461.5129301
240,171,CLP,8,EKONOMIA,SAVING,1/8/2016,1,2016,Q1,Bank,,6,New,False New Customer,14118.2177
241,172,Retail,3,FUTURO PROTETTO,PROTECTION,1/14/2016,1,2016,Q1,Agency,3,,New,True New Customer,590.0471078
242,173,Retail,12,DOPPIO VALORE,INVESTMENT,1/17/2016,1,2016,Q1,Agency,2,,New,True New Customer,916.7197202
243,174,CLP,19,RENDITE,PREVENTION,1/13/2016,1,2016,Q1,Bank,,2,New,True New Customer,15938.52595
244,175,Retail,9,CALCOLO,SAVING,1/7/2016,1,2016,Q1,Agency,1,,New,False New Customer,260.0531686
245,175,Retail,13,EAZY INVEST,INVESTMENT,1/29/2016,1,2016,Q1,Agency,2,,New,True New Customer,933.8107317
246,175,Retail,3,FUTURO PROTETTO,PROTECTION,1/11/2016,1,2016,Q1,Agency,2,,New,Resumed Customer,480.3111692
247,176,Retail,3,FUTURO PROTETTO,PROTECTION,1/15/2016,1,2016,Q1,Agency,1,,New,Resumed Customer,446.3306038
248,177,CLP,11,BUON COMPLEANNO,INVESTMENT,1/2/2016,1,2016,Q1,Bank,,5,New,True New Customer,15307.661
249,177,CLP,16,IO DECIDO DIFFERITA,PREVENTION,1/14/2016,1,2016,Q1,Bank,,1,New,False New Customer,14975.51647
250,178,CLP,3,FUTURO PROTETTO,PROTECTION,1/28/2016,1,2016,Q1,Bank,,2,New,Resumed Customer,14231.06674
251,179,Retail,13,EAZY INVEST,INVESTMENT,1/6/2016,1,2016,Q1,Agency,1,,New,Resumed Customer,927.6397825
252,179,Retail,19,RENDITE,PREVENTION,1/28/2016,1,2016,Q1,Agency,3,,New,True New Customer,457.3522247
253,180,Retail,6,CAPITALE DIFFERITO,SAVING,1/13/2016,1,2016,Q1,Agency,1,,New,Resumed Customer,244.6416631
254,181,CLP,9,CALCOLO,SAVING,1/3/2016,1,2016,Q1,Bank,,10,New,True New Customer,15395.54415
255,181,CLP,19,RENDITE,PREVENTION,1/13/2016,1,2016,Q1,Bank,,1,New,False New Customer,12536.19673
256,181,CLP,3,FUTURO PROTETTO,PROTECTION,1/20/2016,1,2016,Q1,Bank,,1,New,True New Customer,12506.17754
257,182,Retail,8,EKONOMIA,SAVING,1/9/2016,1,2016,Q1,Agency,4,,New,True New Customer,327.3336944
258,183,Retail,3,FUTURO PROTETTO,PROTECTION,1/1/2016,1,2016,Q1,Agency,2,,New,Resumed Customer,574.2186219
259,184,CLP,6,CAPITALE DIFFERITO,SAVING,1/20/2016,1,2016,Q1,Bank,,6,New,True New Customer,13060.06307
260,185,Retail,4,GUARDIAN PA,PROTECTION,1/26/2016,1,2016,Q1,Agency,2,,New,False New Customer,493.0588217
261,186,CLP,9,CALCOLO,SAVING,1/18/2016,1,2016,Q1,Bank,,1,New,True New Customer,12600.3797
262,187,Retail,8,EKONOMIA,SAVING,1/13/2016,1,2016,Q1,Agency,5,,New,False New Customer,314.8805471
263,188,CLP,3,FUTURO PROTETTO,PROTECTION,1/22/2016,1,2016,Q1,Bank,,1,New,True New Customer,15073.01086
264,189,CLP,15,MEGA TURISTA,INVESTMENT,1/26/2016,1,2016,Q1,Bank,,2,New,True New Customer,17224.23115
265,189,CLP,7,ZURICH FONTE,SAVING,1/20/2016,1,2016,Q1,Bank,,1,New,True New Customer,13372.08119
266,190,CLP,18,PREVIR,PREVENTION,1/21/2016,1,2016,Q1,Bank,,4,New,True New Customer,13932.06519
267,190,CLP,3,FUTURO PROTETTO,PROTECTION,1/11/2016,1,2016,Q1,Bank,,6,New,True New Customer,17287.63435
268,191,Retail,3,FUTURO PROTETTO,PROTECTION,1/13/2016,1,2016,Q1,Agency,1,,New,True New Customer,447.2462647
269,191,Retail,19,RENDITE,PREVENTION,1/29/2016,1,2016,Q1,Agency,3,,New,True New Customer,404.9876117
270,192,Retail,3,FUTURO PROTETTO,PROTECTION,1/21/2016,1,2016,Q1,Agency,1,,New,True New Customer,591.6385148
271,193,CLP,14,EXTERA,INVESTMENT,1/23/2016,1,2016,Q1,Bank,,2,New,True New Customer,16037.84998
272,194,Retail,3,FUTURO PROTETTO,PROTECTION,1/31/2016,1,2016,Q1,Agency,1,,New,True New Customer,489.5971976
273,195,Retail,8,EKONOMIA,SAVING,1/20/2016,1,2016,Q1,Agency,1,,New,Resumed Customer,297.2190547
274,195,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,1/24/2016,1,2016,Q1,Agency,3,,New,True New Customer,521.773404
275,196,Retail,19,RENDITE,PREVENTION,1/15/2016,1,2016,Q1,Agency,2,,New,True New Customer,437.5446354
276,197,CLP,19,RENDITE,PREVENTION,1/11/2016,1,2016,Q1,Bank,,10,New,True New Customer,14456.65706
277,198,CLP,16,IO DECIDO DIFFERITA,PREVENTION,1/9/2016,1,2016,Q1,Bank,,5,New,True New Customer,12929.61244
278,199,CLP,6,CAPITALE DIFFERITO,SAVING,1/3/2016,1,2016,Q1,Bank,,2,New,True New Customer,14083.54246
279,200,Retail,19,RENDITE,PREVENTION,1/18/2016,1,2016,Q1,Agency,2,,New,True New Customer,427.1800291
280,201,Retail,9,CALCOLO,SAVING,1/20/2016,1,2016,Q1,Agency,2,,New,True New Customer,263.0392226
281,201,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,1/22/2016,1,2016,Q1,Agency,5,,New,False New Customer,475.1356198
282,202,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,1/27/2016,1,2016,Q1,Bank,,2,New,True New Customer,13550.37706
283,203,Retail,3,FUTURO PROTETTO,PROTECTION,1/2/2016,1,2016,Q1,Agency,5,,New,Resumed Customer,566.7235803
284,204,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,1/16/2016,1,2016,Q1,Agency,1,,New,True New Customer,595.8285489
285,205,Retail,4,GUARDIAN PA,PROTECTION,1/31/2016,1,2016,Q1,Agency,5,,New,True New Customer,501.3456965
286,205,Retail,14,EXTERA,INVESTMENT,1/15/2016,1,2016,Q1,Agency,3,,New,True New Customer,858.8942717
287,206,Retail,3,FUTURO PROTETTO,PROTECTION,1/9/2016,1,2016,Q1,Agency,2,,New,True New Customer,423.8992153
288,207,CLP,18,PREVIR,PREVENTION,1/3/2016,1,2016,Q1,Bank,,2,New,True New Customer,12577.78644
289,207,CLP,8,EKONOMIA,SAVING,1/5/2016,1,2016,Q1,Bank,,1,New,True New Customer,13268.33968
290,208,CLP,11,BUON COMPLEANNO,INVESTMENT,1/9/2016,1,2016,Q1,Bank,,4,New,True New Customer,15369.68064
291,208,CLP,6,CAPITALE DIFFERITO,SAVING,1/6/2016,1,2016,Q1,Bank,,1,New,True New Customer,11860.70557
292,208,CLP,18,PREVIR,PREVENTION,1/4/2016,1,2016,Q1,Bank,,11,New,True New Customer,12870.98169
293,209,CLP,8,EKONOMIA,SAVING,1/28/2016,1,2016,Q1,Bank,,7,New,True New Customer,14551.22533
294,210,Retail,5,ZURICH PROTECTA,PROTECTION,1/20/2016,1,2016,Q1,Agency,3,,New,True New Customer,443.782772
295,211,Retail,12,DOPPIO VALORE,INVESTMENT,1/30/2016,1,2016,Q1,Agency,5,,New,False New Customer,919.6724461
296,212,Retail,8,EKONOMIA,SAVING,1/5/2016,1,2016,Q1,Agency,4,,New,True New Customer,251.1416778
297,212,Retail,19,RENDITE,PREVENTION,1/7/2016,1,2016,Q1,Agency,1,,New,Resumed Customer,478.3584033
298,213,Retail,8,EKONOMIA,SAVING,1/15/2016,1,2016,Q1,Agency,2,,New,True New Customer,271.0841706
299,213,Retail,14,EXTERA,INVESTMENT,1/26/2016,1,2016,Q1,Agency,2,,New,True New Customer,959.6289842
300,214,Retail,8,EKONOMIA,SAVING,1/29/2016,1,2016,Q1,Agency,3,,New,True New Customer,294.9156852
301,215,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,1/6/2016,1,2016,Q1,Bank,,1,New,True New Customer,14264.7326
302,216,Retail,3,FUTURO PROTETTO,PROTECTION,1/22/2016,1,2016,Q1,Agency,5,,New,True New Customer,484.3249715
303,217,CLP,14,EXTERA,INVESTMENT,1/1/2016,1,2016,Q1,Bank,,4,New,Resumed Customer,15438.3287
304,217,CLP,18,PREVIR,PREVENTION,1/1/2016,1,2016,Q1,Bank,,4,New,True New Customer,13731.96505
305,218,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,1/9/2016,1,2016,Q1,Agency,1,,New,True New Customer,405.3235649
306,218,Retail,19,RENDITE,PREVENTION,1/19/2016,1,2016,Q1,Agency,5,,New,True New Customer,353.8063559
307,219,Retail,4,GUARDIAN PA,PROTECTION,1/23/2016,1,2016,Q1,Agency,5,,New,True New Customer,437.9530973
308,220,CLP,3,FUTURO PROTETTO,PROTECTION,1/24/2016,1,2016,Q1,Bank,,2,New,True New Customer,17219.73955
309,221,CLP,6,CAPITALE DIFFERITO,SAVING,1/11/2016,1,2016,Q1,Bank,,4,New,True New Customer,12976.59463
310,222,Retail,13,EAZY INVEST,INVESTMENT,1/7/2016,1,2016,Q1,Agency,2,,New,True New Customer,875.9025943
311,222,Retail,8,EKONOMIA,SAVING,1/17/2016,1,2016,Q1,Agency,3,,New,True New Customer,341.9260091
312,223,Retail,3,FUTURO PROTETTO,PROTECTION,1/10/2016,1,2016,Q1,Agency,3,,New,True New Customer,596.6046576
313,223,Retail,8,EKONOMIA,SAVING,1/23/2016,1,2016,Q1,Agency,2,,New,True New Customer,344.5839345
314,224,Retail,8,EKONOMIA,SAVING,1/3/2016,1,2016,Q1,Agency,5,,New,False New Customer,255.2185528
315,225,Retail,3,FUTURO PROTETTO,PROTECTION,1/27/2016,1,2016,Q1,Agency,3,,New,True New Customer,429.8854541
316,226,Retail,11,BUON COMPLEANNO,INVESTMENT,1/30/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,918.7883798
317,227,Retail,7,ZURICH FONTE,SAVING,1/27/2016,1,2016,Q1,Agency,6,,In-Force,New Business,288.5349595
318,228,CLP,13,EAZY INVEST,INVESTMENT,1/10/2016,1,2016,Q1,Bank,,1,In-Force,Other Movements,19417.12344
319,229,CLP,14,EXTERA,INVESTMENT,1/3/2016,1,2016,Q1,Bank,,4,In-Force,Other Movements,17266.43186
320,230,CLP,14,EXTERA,INVESTMENT,1/20/2016,1,2016,Q1,Bank,,10,In-Force,Other Movements,19664.0255
321,230,CLP,8,EKONOMIA,SAVING,1/2/2016,1,2016,Q1,Bank,,3,In-Force,Other Movements,13422.51481
322,231,Retail,3,FUTURO PROTETTO,PROTECTION,1/27/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,476.9196761
323,232,Retail,3,FUTURO PROTETTO,PROTECTION,1/3/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,436.2852577
324,232,Retail,6,CAPITALE DIFFERITO,SAVING,1/7/2016,1,2016,Q1,Agency,6,,In-Force,Other Movements,248.5488949
325,233,CLP,19,RENDITE,PREVENTION,1/13/2016,1,2016,Q1,Bank,,6,In-Force,Other Movements,16353.23301
326,234,Retail,19,RENDITE,PREVENTION,1/9/2016,1,2016,Q1,Agency,1,,In-Force,New Business,450.1077443
327,234,Retail,3,FUTURO PROTETTO,PROTECTION,1/2/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,570.6260356
328,235,Retail,3,FUTURO PROTETTO,PROTECTION,1/11/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,524.6002062
329,235,Retail,13,EAZY INVEST,INVESTMENT,1/28/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,689.8685099
330,236,Retail,4,GUARDIAN PA,PROTECTION,1/21/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,525.3007381
331,237,Retail,8,EKONOMIA,SAVING,1/17/2016,1,2016,Q1,Agency,5,,In-Force,Other Movements,336.6654343
332,237,Retail,11,BUON COMPLEANNO,INVESTMENT,1/21/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,880.4519392
333,238,CLP,3,FUTURO PROTETTO,PROTECTION,1/2/2016,1,2016,Q1,Bank,,11,In-Force,Other Movements,17524.87035
334,239,Retail,17,OPZIONE RENDITA,PREVENTION,1/6/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,342.4209748
335,239,Retail,3,FUTURO PROTETTO,PROTECTION,1/7/2016,1,2016,Q1,Agency,5,,In-Force,Other Movements,536.1441329
336,239,Retail,8,EKONOMIA,SAVING,1/10/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,263.0605578
337,240,Retail,14,EXTERA,INVESTMENT,1/3/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,672.1772091
338,241,Retail,3,FUTURO PROTETTO,PROTECTION,1/21/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,491.9449779
339,242,Retail,6,CAPITALE DIFFERITO,SAVING,1/12/2016,1,2016,Q1,Agency,4,,In-Force,Lost Business,277.674139
340,242,Retail,3,FUTURO PROTETTO,PROTECTION,1/2/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,537.8051839
341,242,Retail,14,EXTERA,INVESTMENT,1/19/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,739.2696397
342,243,Retail,4,GUARDIAN PA,PROTECTION,1/25/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,470.0475702
343,244,CLP,19,RENDITE,PREVENTION,1/18/2016,1,2016,Q1,Bank,,1,In-Force,Other Movements,13000.91122
344,245,CLP,13,EAZY INVEST,INVESTMENT,1/23/2016,1,2016,Q1,Bank,,6,In-Force,Other Movements,19867.58145
345,245,CLP,3,FUTURO PROTETTO,PROTECTION,1/15/2016,1,2016,Q1,Bank,,5,In-Force,New Business,17092.00106
346,246,Retail,8,EKONOMIA,SAVING,1/18/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,321.8916775
347,246,Retail,16,IO DECIDO DIFFERITA,PREVENTION,1/21/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,343.8101218
348,247,CLP,6,CAPITALE DIFFERITO,SAVING,1/8/2016,1,2016,Q1,Bank,,1,In-Force,New Business,12266.46558
349,247,CLP,18,PREVIR,PREVENTION,1/6/2016,1,2016,Q1,Bank,,11,In-Force,Other Movements,13261.34722
350,248,Retail,19,RENDITE,PREVENTION,1/31/2016,1,2016,Q1,Agency,1,,In-Force,Lost Business,405.650041
351,248,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,1/16/2016,1,2016,Q1,Agency,2,,In-Force,Lost Business,472.5226947
352,249,CLP,9,CALCOLO,SAVING,1/29/2016,1,2016,Q1,Bank,,2,In-Force,Other Movements,12923.82286
353,250,CLP,19,RENDITE,PREVENTION,1/30/2016,1,2016,Q1,Bank,,7,In-Force,Other Movements,12211.38111
354,250,CLP,8,EKONOMIA,SAVING,1/30/2016,1,2016,Q1,Bank,,1,In-Force,Other Movements,12648.81268
355,251,Retail,11,BUON COMPLEANNO,INVESTMENT,1/21/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,709.2064814
356,252,CLP,3,FUTURO PROTETTO,PROTECTION,1/20/2016,1,2016,Q1,Bank,,1,In-Force,Other Movements,14076.53468
357,253,CLP,19,RENDITE,PREVENTION,1/3/2016,1,2016,Q1,Bank,,2,In-Force,New Business,14647.32795
358,254,CLP,14,EXTERA,INVESTMENT,1/19/2016,1,2016,Q1,Bank,,7,In-Force,Other Movements,19443.52903
359,255,Retail,3,FUTURO PROTETTO,PROTECTION,1/15/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,425.0875833
360,256,Retail,12,DOPPIO VALORE,INVESTMENT,1/22/2016,1,2016,Q1,Agency,3,,In-Force,New Business,735.3482761
361,256,Retail,20,Z INTEGRA,PREVENTION,1/10/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,421.0414451
362,256,Retail,3,FUTURO PROTETTO,PROTECTION,1/5/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,479.836589
363,256,Retail,6,CAPITALE DIFFERITO,SAVING,1/27/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,272.872775
364,257,Retail,3,FUTURO PROTETTO,PROTECTION,1/26/2016,1,2016,Q1,Agency,5,,In-Force,Other Movements,548.5150386
365,258,Retail,14,EXTERA,INVESTMENT,1/27/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,657.7350134
366,259,Retail,3,FUTURO PROTETTO,PROTECTION,1/7/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,504.2869494
367,260,Retail,6,CAPITALE DIFFERITO,SAVING,1/24/2016,1,2016,Q1,Agency,6,,In-Force,New Business,336.7180696
368,261,Retail,19,RENDITE,PREVENTION,1/19/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,322.4487993
369,262,Retail,3,FUTURO PROTETTO,PROTECTION,1/16/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,510.3500734
370,262,Retail,8,EKONOMIA,SAVING,1/25/2016,1,2016,Q1,Agency,5,,In-Force,Other Movements,257.9350551
371,263,CLP,19,RENDITE,PREVENTION,1/12/2016,1,2016,Q1,Bank,,2,In-Force,Other Movements,15239.18061
372,264,Retail,19,RENDITE,PREVENTION,1/12/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,478.0205461
373,265,Retail,18,PREVIR,PREVENTION,1/2/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,424.6763177
374,265,Retail,11,BUON COMPLEANNO,INVESTMENT,1/10/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,792.3740341
375,266,CLP,19,RENDITE,PREVENTION,1/2/2016,1,2016,Q1,Bank,,1,In-Force,Other Movements,15035.46535
376,267,Retail,11,BUON COMPLEANNO,INVESTMENT,1/28/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,757.9182859
377,267,Retail,9,CALCOLO,SAVING,1/13/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,271.4964172
378,268,CLP,7,ZURICH FONTE,SAVING,1/10/2016,1,2016,Q1,Bank,,11,In-Force,Other Movements,10714.59211
379,268,CLP,13,EAZY INVEST,INVESTMENT,1/26/2016,1,2016,Q1,Bank,,5,In-Force,Other Movements,17038.71164
380,269,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,1/7/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,530.0525618
381,269,Retail,19,RENDITE,PREVENTION,1/20/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,404.564143
382,270,Retail,3,FUTURO PROTETTO,PROTECTION,1/10/2016,1,2016,Q1,Agency,1,,In-Force,New Business,417.5580169
383,271,Retail,6,CAPITALE DIFFERITO,SAVING,1/13/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,351.0201987
384,272,Retail,18,PREVIR,PREVENTION,1/21/2016,1,2016,Q1,Agency,6,,In-Force,Other Movements,415.799614
385,272,Retail,4,GUARDIAN PA,PROTECTION,1/2/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,477.8157257
386,273,CLP,3,FUTURO PROTETTO,PROTECTION,1/24/2016,1,2016,Q1,Bank,,11,In-Force,Other Movements,14020.54154
387,274,CLP,8,EKONOMIA,SAVING,1/24/2016,1,2016,Q1,Bank,,1,In-Force,Other Movements,11076.48485
388,274,CLP,11,BUON COMPLEANNO,INVESTMENT,1/6/2016,1,2016,Q1,Bank,,2,In-Force,Other Movements,17302.78401
389,275,Retail,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,1/26/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,426.1901793
390,276,Retail,11,BUON COMPLEANNO,INVESTMENT,1/9/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,837.0777414
391,277,Retail,19,RENDITE,PREVENTION,1/3/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,379.112302
392,278,CLP,3,FUTURO PROTETTO,PROTECTION,1/13/2016,1,2016,Q1,Bank,,9,In-Force,Other Movements,14978.77371
393,278,CLP,12,DOPPIO VALORE,INVESTMENT,1/31/2016,1,2016,Q1,Bank,,11,In-Force,Other Movements,19830.11275
394,279,Retail,7,ZURICH FONTE,SAVING,1/16/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,294.4495641
395,280,Retail,6,CAPITALE DIFFERITO,SAVING,1/6/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,315.0137421
396,281,Retail,11,BUON COMPLEANNO,INVESTMENT,1/13/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,885.7411601
397,282,CLP,4,GUARDIAN PA,PROTECTION,1/5/2016,1,2016,Q1,Bank,,5,In-Force,Other Movements,17713.00932
398,283,Retail,3,FUTURO PROTETTO,PROTECTION,1/1/2016,1,2016,Q1,Agency,3,,In-Force,New Business,598.7982413
399,284,CLP,4,GUARDIAN PA,PROTECTION,1/2/2016,1,2016,Q1,Bank,,11,In-Force,Other Movements,17222.23031
400,285,Retail,3,FUTURO PROTETTO,PROTECTION,1/26/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,597.0656906
401,286,Retail,8,EKONOMIA,SAVING,1/19/2016,1,2016,Q1,Agency,5,,In-Force,New Business,264.2395196
402,287,Retail,7,ZURICH FONTE,SAVING,1/20/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,322.5191051
403,288,Retail,4,GUARDIAN PA,PROTECTION,1/10/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,453.666545
404,288,Retail,14,EXTERA,INVESTMENT,1/24/2016,1,2016,Q1,Agency,1,,In-Force,New Business,700.4877243
405,288,Retail,6,CAPITALE DIFFERITO,SAVING,1/19/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,306.5133235
406,289,Retail,14,EXTERA,INVESTMENT,1/22/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,671.9762707
407,290,Retail,3,FUTURO PROTETTO,PROTECTION,1/14/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,443.2385613
408,291,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,1/22/2016,1,2016,Q1,Bank,,3,In-Force,Other Movements,12876.95226
409,292,Retail,19,RENDITE,PREVENTION,1/30/2016,1,2016,Q1,Agency,1,,In-Force,New Business,342.8986648
410,292,Retail,5,ZURICH PROTECTA,PROTECTION,1/14/2016,1,2016,Q1,Agency,3,,In-Force,New Business,550.4639209
411,293,Retail,3,FUTURO PROTETTO,PROTECTION,1/16/2016,1,2016,Q1,Agency,2,,In-Force,New Business,569.3098097
412,294,Retail,9,CALCOLO,SAVING,1/25/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,287.7005906
413,294,Retail,4,GUARDIAN PA,PROTECTION,1/10/2016,1,2016,Q1,Agency,3,,In-Force,Other Movements,456.398543
414,295,CLP,14,EXTERA,INVESTMENT,1/25/2016,1,2016,Q1,Bank,,2,In-Force,New Business,20041.44077
415,296,CLP,6,CAPITALE DIFFERITO,SAVING,1/13/2016,1,2016,Q1,Bank,,8,In-Force,Other Movements,12333.41933
416,297,Retail,6,CAPITALE DIFFERITO,SAVING,1/3/2016,1,2016,Q1,Agency,1,,In-Force,New Business,325.8941237
417,297,Retail,1,C.Q.S. PREMIO ANNUO,PROTECTION,1/22/2016,1,2016,Q1,Agency,1,,In-Force,Lost Business,485.3182365
418,298,CLP,8,EKONOMIA,SAVING,1/13/2016,1,2016,Q1,Bank,,3,In-Force,Other Movements,14274.97577
419,299,Retail,3,FUTURO PROTETTO,PROTECTION,1/12/2016,1,2016,Q1,Agency,2,,In-Force,Lost Business,480.7470231
420,300,Retail,4,GUARDIAN PA,PROTECTION,1/1/2016,1,2016,Q1,Agency,1,,In-Force,Other Movements,457.808207
421,300,Retail,14,EXTERA,INVESTMENT,1/2/2016,1,2016,Q1,Agency,2,,In-Force,Other Movements,736.8724251
422,301,Retail,12,DOPPIO VALORE,INVESTMENT,1/5/2016,1,2016,Q1,Agency,4,,In-Force,Other Movements,932.6921784
